id,title,description,link,image_link,price,availability,google_product_category,brand,item_group_id,condition,color
141-FAP-4X6,"San Juan — Botanical Detail at Night — 4×6""","Original fine-art photograph captured in San Juan, Puerto Rico after dark. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=141,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1778272110965.jpg,29.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,141,new,Color
141-FAP-6X9,"San Juan — Botanical Detail at Night — 6×9""","Original fine-art photograph captured in San Juan, Puerto Rico after dark. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=141,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1778272110965.jpg,35.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,141,new,Color
141-FAP-8X12,"San Juan — Botanical Detail at Night — 8×12""","Original fine-art photograph captured in San Juan, Puerto Rico after dark. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=141,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1778272110965.jpg,45.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,141,new,Color
141-FAP-16X24,"San Juan — Botanical Detail at Night — 16×24""","Original fine-art photograph captured in San Juan, Puerto Rico after dark. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=141,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1778272110965.jpg,79.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,141,new,Color
141-FAP-24X36,"San Juan — Botanical Detail at Night — 24×36""","Original fine-art photograph captured in San Juan, Puerto Rico after dark. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=141,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1778272110965.jpg,115.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,141,new,Color
141-CFPM-MOTH-8X12,"San Juan — Botanical Detail at Night — 8×12"" Framed","Original fine-art photograph captured in San Juan, Puerto Rico after dark. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=141,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1778272110965.jpg,119.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,141,new,Color
141-CFPM-MOTH-16X24,"San Juan — Botanical Detail at Night — 16×24"" Framed","Original fine-art photograph captured in San Juan, Puerto Rico after dark. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=141,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1778272110965.jpg,245.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,141,new,Color
143-FAP-4X6,"Nashville — Animals by Day — 4×6""","Original fine-art photograph captured in Nashville, Tennessee in natural daylight. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=143,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1780667638993.jpg,29.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,143,new,Color
143-FAP-6X9,"Nashville — Animals by Day — 6×9""","Original fine-art photograph captured in Nashville, Tennessee in natural daylight. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=143,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1780667638993.jpg,35.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,143,new,Color
143-FAP-8X12,"Nashville — Animals by Day — 8×12""","Original fine-art photograph captured in Nashville, Tennessee in natural daylight. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=143,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1780667638993.jpg,45.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,143,new,Color
143-FAP-16X24,"Nashville — Animals by Day — 16×24""","Original fine-art photograph captured in Nashville, Tennessee in natural daylight. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=143,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1780667638993.jpg,79.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,143,new,Color
143-FAP-24X36,"Nashville — Animals by Day — 24×36""","Original fine-art photograph captured in Nashville, Tennessee in natural daylight. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=143,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1780667638993.jpg,115.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,143,new,Color
143-CFPM-MOTH-8X12,"Nashville — Animals by Day — 8×12"" Framed","Original fine-art photograph captured in Nashville, Tennessee in natural daylight. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=143,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1780667638993.jpg,119.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,143,new,Color
143-CFPM-MOTH-16X24,"Nashville — Animals by Day — 16×24"" Framed","Original fine-art photograph captured in Nashville, Tennessee in natural daylight. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=143,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1780667638993.jpg,245.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,143,new,Color
144-FAP-4X6,"Lexington — Architecture by Day — 4×6""","Original fine-art photograph captured in Lexington, Kentucky in natural daylight. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=144,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1781491872527.jpg,29.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,144,new,Color
144-FAP-6X9,"Lexington — Architecture by Day — 6×9""","Original fine-art photograph captured in Lexington, Kentucky in natural daylight. A richly colored travel print by Nashville-based photographer Stuart Singleton, shot on a Fujifilm X-T5. Available as a museum-quality giclée print on archival fine-art paper — and as a framed edition — in sizes from 4×6"" up to 24×36"". Printed on demand and shipped worldwide. The perfect statement piece for a gallery wall, living room, office, or as a thoughtful gift for travel and photography lovers.",https://stuartsingleton.com/shop?buy=144,https://zbcdeglxwrappriwpxwt.supabase.co/storage/v1/object/public/photos/photo_1781491872527.jpg,35.00 USD,in stock,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Stuart Singleton,144,new,Color
